	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1700001G17Rik	5.92200553035965	-0.290613400301624	0.815153740431324	-0.356513607050188	0.721455963708308	0.85740407707923
1700001J03Rik	0.265964772629382	-0.453444346322518	5.09600488546591	-0.0889803594215081	0.929097519107189	NA
1700001J11Rik	0.0389281666900219	0.637040603776886	7.7657603651599	0.0820319677432861	0.934621292530784	NA
1700001K19Rik	3.89615662955284	-1.44265313923565	1.0734911340048	-1.34388919809113	0.178984219539213	0.378307554935155
1700001K23Rik	4.17561281327675	0.994217924414106	1.1571266993719	0.859212673040714	0.390223192776926	0.608876335897647
1700001L05Rik	8.78205174067127	0.0866358542500454	0.719409952596289	0.120426265910534	0.904145485620919	0.955286419542914
1700001L19Rik	9.64168474250835	0.598003556969881	0.860618047989366	0.694853609411256	0.487147047691853	0.695477325681357
1700001O22Rik	11.8704647742778	0.707808197551084	0.752428372762601	0.940698441437436	0.346859417926774	0.568830358588518
1700001P01Rik	8.72085656500025	0.709551822242837	0.613197214960097	1.15713477643406	0.24721730034612	0.4623762799795
1700003C15Rik	0	NA	NA	NA	NA	NA
1700003D09Rik	0.719432562513085	-3.05655200598312	3.02236348578593	-1.01131184927226	0.311867196549978	NA
1700003E16Rik	11.4843605566041	0.249712703903154	0.644707285735134	0.387327255994039	0.69851394989134	0.843582006347867
1700003E24Rik	0.118798176081947	1.63281745199581	7.76682944331898	0.210229600625563	0.833488477798353	NA
1700003F12Rik	0.564207273451327	-0.451986576786218	2.3292593196861	-0.194047340700189	0.846138813814726	NA
1700003G13Rik	0	NA	NA	NA	NA	NA
1700003G18Rik	0.261912777526167	-2.62482745963096	5.09320600118635	-0.515358589269619	0.606302464259867	NA
1700003H04Rik	0.00908626516556649	0.645533829130266	7.76584257712405	0.0831247636968361	0.933752335401484	NA
1700003I22Rik	0	NA	NA	NA	NA	NA
1700003L19Rik	0	NA	NA	NA	NA	NA
1700003M02Rik	0.0605662131995167	0	7.76682942811079	0	1	NA
1700003M07Rik	0.771399383435725	-0.388959219699066	1.93875394922882	-0.200623302329717	0.840993135892216	NA
1700003P14Rik	0	NA	NA	NA	NA	NA
1700006A11Rik	0	NA	NA	NA	NA	NA
1700006E09Rik	0.0642093812714773	0	7.75410279701423	0	1	NA
1700006F04Rik	0	NA	NA	NA	NA	NA
1700006H21Rik	0.508516858067121	0.744437162216929	3.9122182173621	0.190285183713214	0.849085663224328	NA
1700007B14Rik	0	NA	NA	NA	NA	NA
1700007F19Rik	0.602983891994666	1.02344426986194	3.21475032917939	0.318358866183921	0.750212736351657	NA
1700007G11Rik	0.694930156607957	-0.110820640044764	3.27372075846269	-0.0338515860762675	0.972995499753484	NA
1700007J10Rik	3.56359252830659	-4.31560745482528	1.18031098208147	-3.65633084868424	0.00025585110264358	0.00392394796370206
1700007K09Rik	1.91256007283101	1.53809371947991	1.46159201266615	1.05234135528301	0.292642964331923	NA
1700007K13Rik	0.181922422141695	2.24001604469376	7.76323787380866	0.288541466989058	0.772932293478532	NA
1700007L15Rik	58.7656187070589	0.538332266377536	0.646846667879455	0.83224092062241	0.405272970475169	0.62207005289019
1700007P06Rik	0.614691116412157	1.86002309096937	2.20773693259543	0.842502140317375	0.399506942172633	NA
1700008C04Rik	0	NA	NA	NA	NA	NA
1700008J07Rik	85.2420446342338	0.314274170722788	0.404678609204401	0.776601884988809	0.437393689085086	0.651480679520655
1700008K24Rik	0	NA	NA	NA	NA	NA
1700008O03Rik	2.84407975767997	0.455273677217183	1.24641005576131	0.365267975103988	0.714911381455641	NA
1700008P02Rik	0	NA	NA	NA	NA	NA
1700009C05Rik	0	NA	NA	NA	NA	NA
1700009J07Rik	0	NA	NA	NA	NA	NA
1700009N14Rik	1.75728747508148	1.95822680156004	1.69598924182118	1.15462218348582	0.248245178335442	NA
1700010B08Rik	0.13317240754019	1.57130102274901	6.77997911498359	0.231756026987822	0.816727512575359	NA
1700010D01Rik	0	NA	NA	NA	NA	NA
1700010I02Rik	0.348506737698173	-0.492747775986502	4.21172231252606	-0.116994364638197	0.906864519181219	NA
1700010I14Rik	1.38550771395322	0.306402807065028	1.71844032538911	0.178302849705094	0.858485140934713	NA
1700010J16Rik	0	NA	NA	NA	NA	NA
1700010K23Rik	0.037815861692903	0	7.75789121232745	0	1	NA
1700011A15Rik	0.347949387897909	2.59296488265412	4.27045362936315	0.607187223583272	0.543726670192844	NA
1700011B04Rik	0.0605662131995167	0	7.76682942811079	0	1	NA
1700011C11Rik	0.262824114939892	-0.243978512032764	4.96335917582476	-0.049155925128514	0.960795035428564	NA
1700011E24Rik	31.5095221268192	1.2271193284431	1.30368218201324	0.941271841690813	0.346565568899492	0.568490656114466
1700011H14Rik	0.0434822403909085	1.63281745199581	7.76682944331898	0.210229600625563	0.833488477798353	NA
1700011I03Rik	1.11528013673531	-1.0685816977437	1.82447909285658	-0.585691390998963	0.558082920414519	NA
1700011L22Rik	0.155165616700743	-1.11345771747548	6.48332695694127	-0.171741719162162	0.863640585923689	NA
1700011M02Rik	0	NA	NA	NA	NA	NA
1700012A03Rik	0	NA	NA	NA	NA	NA
1700012B07Rik	2.94546355839347	0.127523154952649	1.58670253402585	0.080369919514209	0.935943050243175	NA
1700012B09Rik	1194.64170491172	0.87698152142659	0.898648231804108	0.975889664486381	0.329119144460833	0.55192318110684
1700012C14Rik	1.9948243267553	0.302731822575096	1.51236326571298	0.200171367182988	0.841346559649362	NA
1700012D01Rik	16.1513378434565	0.937796946057561	0.628159922596533	1.49292705937228	0.135456281096694	0.317582373327544
1700012D14Rik	3.69833206904102	0.0825130313527632	1.20776456868881	0.0683188044192605	0.945531855339112	0.97434668297471
1700012D16Rik	0	NA	NA	NA	NA	NA
1700012H19Rik	0	NA	NA	NA	NA	NA
1700012I11Rik	0.227622625247651	-2.88800338490417	6.86254219745649	-0.420835792598051	0.673874993243452	NA
1700012L04Rik	0	NA	NA	NA	NA	NA
1700012P22Rik	0	NA	NA	NA	NA	NA
1700013D24Rik	0	NA	NA	NA	NA	NA
1700013F07Rik	0.177441834523881	-0.408701788085302	6.27694724803585	-0.0651115537434525	0.948085181397693	NA
1700013G24Rik	0.0659613321965201	1.6328271260746	7.76682944331346	0.210230846189151	0.833487505703231	NA
1700013H16Rik	0.464404586786013	0.704221933407714	2.82187989871592	0.249557727006088	0.802929393263629	NA
1700015E13Rik	0	NA	NA	NA	NA	NA
1700015F17Rik	3.09280857022465	0.39162242463224	1.38676837904774	0.282399303697102	0.777637348846492	NA
1700015G11Rik	0	NA	NA	NA	NA	NA
1700016C15Rik	4.8082586195636	0.602775021730075	1.21687874516145	0.495345180550508	0.620356483777261	0.791817929476449
1700016D06Rik	0.0582629064592713	1.63281745199581	7.76682944331898	0.210229600625563	0.833488477798353	NA
1700016G22Rik	1.59093823924625	1.90413904760778	2.08203939711802	0.914554763105592	0.360425416159124	NA
1700016H13Rik	1.16917147798972	0.648040443596468	1.94826308975689	0.332624709159445	0.739417589247097	NA
1700016K19Rik	0	NA	NA	NA	NA	NA
1700016L04Rik	0.731740246863278	-3.8122601702273	2.78183463121413	-1.37041221913448	0.170558259901552	NA
1700016L21Rik	0	NA	NA	NA	NA	NA
1700016P04Rik	0	NA	NA	NA	NA	NA
1700017B05Rik	1987.65338620501	-0.142611022018452	0.191855526220364	-0.743325067710848	0.457284898361536	0.669836558558403
1700017D01Rik	0	NA	NA	NA	NA	NA
1700017G19Rik	0.49797338741096	-0.74430978240911	3.69225987430752	-0.201586510090573	0.840239992113698	NA
1700017J07Rik	0	NA	NA	NA	NA	NA
1700017L05Rik	0	NA	NA	NA	NA	NA
1700017N19Rik	0.0529748699000331	-0.151915428003815	7.75368938803188	-0.0195926636213081	0.984368316293452	NA
1700018A04Rik	0.192585240619758	0.949078426672685	7.09760739777988	0.133718078992303	0.893625508585907	NA
1700018B08Rik	0.548795590592799	4.32057876182143	3.00880894631099	1.43597644081681	0.151009045189445	NA
1700018B24Rik	0.296049225622936	1.72249647490393	6.39627591411471	0.26929677487847	0.787701313816946	NA
1700018C11Rik	0.00908626516556649	0.645533829130266	7.76584257712405	0.0831247636968361	0.933752335401484	NA
1700018F24Rik	0	NA	NA	NA	NA	NA
1700018G05Rik	0.0303769498678133	0.637029663751607	7.7657603458198	0.0820305591962429	0.934622412613784	NA
1700018L02Rik	25.5542249560049	-2.26126543369698	0.672022456836367	-3.36486587716455	0.000765808753909896	0.00858294888035937
1700019A02Rik	0.391416496216133	0.880793044780673	3.13702993040939	0.280772917160445	0.778884577337382	NA
1700019B03Rik	0.633944667455931	-0.403688886457516	2.76417209332578	-0.146043326112814	0.883887185781386	NA
1700019B21Rik	0.193561553545127	1.11795692641955	7.76576034094071	0.14395975118183	0.885532252402238	NA
1700019C18Rik	0	NA	NA	NA	NA	NA
1700019D03Rik	0	NA	NA	NA	NA	NA
1700019E08Rik	0.016377847201579	0.362968539437543	7.75476013630094	0.0468059015440652	0.96266792543862	NA
1700019G17Rik	53.0155840680508	0.0863458044250158	0.311739046913772	0.276981036799344	0.781794667150316	0.890675366667428
1700019G24Rik	0.118798176081947	1.63281745199581	7.76682944331898	0.210229600625563	0.833488477798353	NA
1700019L03Rik	426.470979942308	0.773692261857995	0.316976466331108	2.44085080136457	0.0146527070088906	0.0701244332144461
1700019M22Rik	0.00947207127575466	0.637030929742181	7.76576036516677	0.0820307220139802	0.934622283140374	NA
1700019N19Rik	0.0582629064592713	1.63281745199581	7.76682944331898	0.210229600625563	0.833488477798353	NA
1700019O17Rik	0.0693067544834947	0.229218406831563	7.76059261471787	0.0295361988718301	0.9764369490019	NA
1700020A23Rik	0.106264510630296	1.11794378700989	7.76576036515302	0.143958058766066	0.885533588834428	NA
1700020D05Rik	0.525684708998313	0.353384053075496	2.76713305325015	0.127707647689882	0.898380337673535	NA
1700020D14Rik	0	NA	NA	NA	NA	NA
1700020G17Rik	0	NA	NA	NA	NA	NA
1700020I14Rik	492.981886620216	-0.021858351528027	0.466961453428984	-0.0468097556393941	0.962664853682373	0.981756433841729
1700020L24Rik	11.0312861737785	0.105340055904595	0.863787546634448	0.121951348239539	0.902937549058932	0.954471590552985
1700020M21Rik	0	NA	NA	NA	NA	NA
1700020N01Rik	0.0303769498678133	0.637029663751607	7.7657603458198	0.0820305591962429	0.934622412613784	NA
1700020N15Rik	0	NA	NA	NA	NA	NA
1700020N18Rik	0	NA	NA	NA	NA	NA
1700021F05Rik	547.141413021898	0.949917931417367	0.228817501450084	4.15142165873439	3.30416369148157e-05	0.000825285685455196
1700021F07Rik	0	NA	NA	NA	NA	NA
1700021K19Rik	537.142278713612	-0.673742365770149	0.177469251234423	-3.79638929608255	0.000146818880844663	0.00260167024934604
1700021N21Rik	0	NA	NA	NA	NA	NA
1700022A21Rik	0	NA	NA	NA	NA	NA
1700022A22Rik	0	NA	NA	NA	NA	NA
1700022E09Rik	0	NA	NA	NA	NA	NA
1700022H01Rik	0.965852734037327	1.22866220550781	2.33724738767988	0.525687700833189	0.599105210665051	NA
1700022H16Rik	0.422877386128542	-1.80901561509299	3.58015155349865	-0.505290233684424	0.613355001300994	NA
1700022I11Rik	0.216851007554745	1.66863817509487	5.22766072506072	0.319194045454335	0.749579372030288	NA
1700023C21Rik	0	NA	NA	NA	NA	NA
1700023F02Rik	0.250220202047664	1.63949250491788	4.44615356760513	0.368744012096949	0.712318539999182	NA
1700023F06Rik	1.6994146004775	1.2756052388244	1.51403036089222	0.842522892389479	0.399495331310168	NA
1700024B18Rik	0.0427517238252166	0	7.76682944331898	0	1	NA
1700024F13Rik	1.94757694172835	0.688111041382409	1.4914540961247	0.461369239033473	0.644533717064664	NA
1700024G13Rik	0	NA	NA	NA	NA	NA
1700024I08Rik	0.00947207127575466	0.637030929742181	7.76576036516677	0.0820307220139802	0.934622283140374	NA
1700024N05Rik	0	NA	NA	NA	NA	NA
1700024P04Rik	0	NA	NA	NA	NA	NA
1700024P16Rik	50.882009108045	-0.230518020767928	0.434171100118958	-0.53093819626587	0.595461607859852	0.775193515872126
1700025B11Rik	0.00947207127575466	0.637030929742181	7.76576036516677	0.0820307220139802	0.934622283140374	NA
1700025C18Rik	0	NA	NA	NA	NA	NA
1700025F22Rik	0	NA	NA	NA	NA	NA
1700025F24Rik	0	NA	NA	NA	NA	NA
1700025G04Rik	806.026292278554	0.409004965881532	0.430156576763394	0.950828112309681	0.341691639272311	0.564094481402218
1700025J12Rik	0.00947207127575466	0.637030929742181	7.76576036516677	0.0820307220139802	0.934622283140374	NA
1700025K24Rik	0	NA	NA	NA	NA	NA
1700025M24Rik	0	NA	NA	NA	NA	NA
1700025N23Rik	0.0876517407237205	-0.850242945370867	7.7471352854767	-0.109749334952855	0.912608173067265	NA
1700026D08Rik	0.0517212800172576	0	7.76682944331898	0	1	NA
1700026D11Rik	0.016377847201579	0.362968539437543	7.75476013630094	0.0468059015440652	0.96266792543862	NA
1700026F02Rik	0	NA	NA	NA	NA	NA
1700026J14Rik	0.0658646131700364	1.96277621953	7.74408781844787	0.253454798750383	0.799916786342213	NA
1700026L06Rik	8.66286999010094	1.02913770837126	0.701794559968609	1.46643728389301	0.142529195284721	0.327260608959647
1700027A15Rik	0	NA	NA	NA	NA	NA
1700027F06Rik	0	NA	NA	NA	NA	NA
1700027F09Rik	0	NA	NA	NA	NA	NA
1700027H10Rik	0.382490624913767	-2.31923664980902	3.22106257765778	-0.720022226794324	0.471511310574708	NA
1700027I24Rik	0.158544178241441	-1.33523436518783	6.47931427167842	-0.20607649346849	0.836731160173854	NA
1700027J07Rik	0	NA	NA	NA	NA	NA
1700028B04Rik	0.342390655167317	0.242140493179508	3.86608312725435	0.062631993469699	0.950059552317461	NA
1700028D13Rik	0	NA	NA	NA	NA	NA
1700028E10Rik	5.15703789082333	0.929800622583352	1.06959145463665	0.869304460644939	0.384680623714653	0.604182179754491
1700028I16Rik	0.117056106881182	1.27530157681114	7.0115037869034	0.181887026744997	0.855671385830527	NA
1700028J19Rik	11.4268108875674	0.832379554963801	0.660993015135843	1.25928646128392	0.207926881582375	0.415125639188441
1700028K03Rik	82.2986987308654	0.984632600286802	0.326799828910382	3.01295323063592	0.0025871878636601	0.0206361280147049
1700028M03Rik	0	NA	NA	NA	NA	NA
1700028P14Rik	0.0314667592302546	0.690582020591958	7.76615011847795	0.0889220540495169	0.929143856382601	NA
1700028P15Rik	0	NA	NA	NA	NA	NA
1700029B22Rik	0	NA	NA	NA	NA	NA
1700029F12Rik	0.00947207127575466	0.637030929742181	7.76576036516677	0.0820307220139802	0.934622283140374	NA
1700029H14Rik	0.126261362453372	1.12645707031523	7.76584257710288	0.145052781991296	0.884669198417523	NA
1700029I15Rik	3.61177666081803	1.84579967556204	0.938670713578899	1.96639742655282	0.0492527204784721	0.161624355263815
1700029J03Rik	0	NA	NA	NA	NA	NA
1700029J07Rik	4.03648495514375	-0.438078447605711	1.0068840387175	-0.435083317204737	0.663501952254462	0.819873831503275
1700029M20Rik	0	NA	NA	NA	NA	NA
1700029N11Rik	0	NA	NA	NA	NA	NA
1700029P11Rik	0.151128739591718	3.42241611823823	6.53471154411815	0.523728720867369	0.600467236383472	NA
1700030A11Rik	0	NA	NA	NA	NA	NA
1700030C10Rik	1.25693801207892	-2.46956740435535	1.82925108896461	-1.35004287779496	0.177002229506019	NA
1700030F04Rik	0	NA	NA	NA	NA	NA
1700030F18Rik	0.0160930462345998	0	7.76160280217145	0	1	NA
1700030J22Rik	23.1563056993852	-0.188422825901295	0.449233894417242	-0.419431454845413	0.674900839912312	0.827278785193366
1700030K09Rik	268.392738440446	-0.000700043290836755	0.235355288846918	-0.00297441070590125	0.997626767119654	0.999349319686907
1700030L20Rik	0.378387914412827	1.01544423040306	2.86963211062491	0.353858679878632	0.72344479468277	NA
1700030M09Rik	0.0427517238252166	0	7.76682944331898	0	1	NA
1700030N03Rik	0	NA	NA	NA	NA	NA
1700030O20Rik	0	NA	NA	NA	NA	NA
1700031A10Rik	0.532982043162583	-0.294960051920177	2.93092454879342	-0.100637204066411	0.919838462042408	NA
1700031F05Rik	0	NA	NA	NA	NA	NA
1700031M16Rik	0	NA	NA	NA	NA	NA
1700031P21Rik	0	NA	NA	NA	NA	NA
1700034E13Rik	0	NA	NA	NA	NA	NA
1700034G24Rik	0	NA	NA	NA	NA	NA
1700034H15Rik	44.6829613690163	-1.16619426840274	0.752025427237941	-1.55073781572249	0.120964528187265	0.295322811214682
1700034I23Rik	0.00947207127575466	0.637030929742181	7.76576036516677	0.0820307220139802	0.934622283140374	NA
1700034J05Rik	0.1581903063617	-0.545625460653927	6.49804326673215	-0.0839676558399281	0.933082147824363	NA
1700034K08Rik	0	NA	NA	NA	NA	NA
1700034O15Rik	0	NA	NA	NA	NA	NA
1700034P13Rik	43.766319737783	-2.05555892592923	0.557529430814691	-3.68690657805372	0.000226996642771194	0.00359493596214815
1700036G14Rik	0	NA	NA	NA	NA	NA
1700037C18Rik	117.938535548699	0.556432141573779	0.287989784720472	1.93212457905013	0.0533441312788454	0.170624380640815
1700037H04Rik	2010.5904633063	0.504666660977765	0.399019941316527	1.26476551350458	0.205955397252706	0.412445498499501
1700039E15Rik	0.0698077705455908	-0.260064841303062	7.74877614142761	-0.0335620537432572	0.973226381935418	NA
1700039E22Rik	0	NA	NA	NA	NA	NA
1700040L02Rik	0.347838804989097	-0.646205507161965	4.13200618779763	-0.15639025640143	0.875725416943415	NA
1700041A01Rik	0.080793483294051	1.63281745199581	7.76682944331898	0.210229600625563	0.833488477798353	NA
1700041C23Rik	0	NA	NA	NA	NA	NA
1700041M19Rik	0	NA	NA	NA	NA	NA
1700042G07Rik	0	NA	NA	NA	NA	NA
1700042G15Rik	0.00811340319048249	0.690564834927185	7.76615011849877	0.0889198411555653	0.929145615049923	NA
1700042O10Rik	0.0582629064592713	1.63281745199581	7.76682944331898	0.210229600625563	0.833488477798353	NA
1700044C05Rik	0	NA	NA	NA	NA	NA
1700044K03Rik	0	NA	NA	NA	NA	NA
1700045H11Rik	0.0784932849046907	1.52702324209038	7.76053256640425	0.196767841513988	0.844009217850654	NA
1700046C09Rik	0	NA	NA	NA	NA	NA
