	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001	4846.224125119	-0.153106804999633	0.0844570365460173	-1.8128365765736	0.0698570307175229	0.282632729376308
ENSMUSG00000000003	0	NA	NA	NA	NA	NA
ENSMUSG00000000028	505.85039299393	-0.189088234781097	0.16087515618445	-1.17537250167017	0.239845719895016	0.567814962683448
ENSMUSG00000000031	239.269495671665	4.13152823569123	0.809677323226566	5.10268488096849	3.34868339103023e-07	2.04465946685285e-05
ENSMUSG00000000037	3.74024626023472	1.50014864144056	1.34168349949167	1.1181091829846	0.263520364917482	NA
ENSMUSG00000000049	22.0049458334344	-0.369629740854047	0.534746543355326	-0.691224179841845	0.489424670793469	0.789454213030417
ENSMUSG00000000056	884.92275282835	-0.538461625544033	0.111595220630049	-4.82513160065425	1.39910853749554e-06	6.60672527238331e-05
ENSMUSG00000000058	4289.00784641449	0.0205926681911893	0.0935299622202209	0.220171886124607	0.825737291029243	0.94184933737325
ENSMUSG00000000078	7325.18992744327	-0.0900911215380965	0.108962342221467	-0.826809700501717	0.408344930960127	0.731824712845324
ENSMUSG00000000085	614.706281494596	0.295020788327295	0.139982429851802	2.10755584568457	0.0350694262907451	0.180814187083337
ENSMUSG00000000088	1462.67604446948	-0.0156884656748255	0.107436392140952	-0.146025619086715	0.883901164095395	0.963115995836458
ENSMUSG00000000093	66.9863293367679	0.963067681035196	0.354715894781866	2.71503954348434	0.00662678572896688	0.0581072547691472
ENSMUSG00000000094	0	NA	NA	NA	NA	NA
ENSMUSG00000000103	0	NA	NA	NA	NA	NA
ENSMUSG00000000120	25.016525480931	1.44363562944551	0.541722214304841	2.66490018560165	0.00770111767874005	0.0647678761790705
ENSMUSG00000000125	0	NA	NA	NA	NA	NA
ENSMUSG00000000126	14.9379774153059	1.09018473355031	0.760099385725981	1.43426603681446	0.151496358454853	0.442490415118966
ENSMUSG00000000127	852.913290861275	-0.281220859259523	0.13625076319121	-2.06399474522477	0.0390182146171106	0.19432166700108
ENSMUSG00000000131	1566.50290139467	0.0940363760400148	0.0905051694104853	1.03901662913324	0.298797002502601	0.631239980859516
ENSMUSG00000000134	742.861768537345	0.348538139413884	0.12585126207632	2.76944492779516	0.00561518962830563	0.051259494326961
ENSMUSG00000000142	7.52328389499445	0.586577552595357	0.872671374392476	0.672163164517357	0.501479828324234	0.796537697990596
ENSMUSG00000000148	239.149659123934	0.232754104412385	0.215821007522955	1.07845898359838	0.280828976651103	0.612233569597573
ENSMUSG00000000149	688.558068143247	0.183361459393962	0.115188659653896	1.59183603615931	0.111421550773691	0.373073258175822
ENSMUSG00000000154	876.973460690981	0.180955915915226	0.123040759636181	1.47069894927741	0.141372550501927	0.425429848368998
ENSMUSG00000000157	2.98197146585285	-0.513216572642045	1.68610064685917	-0.304380745952534	0.760837834836577	NA
ENSMUSG00000000159	54.3634097610052	0.110203178735453	0.342367508977281	0.321885622454805	0.747539345625485	0.914616364667587
ENSMUSG00000000167	6.32660215940754	0.393723354940899	1.01412449567478	0.388239665465257	0.697838682003788	0.893278527900564
ENSMUSG00000000168	830.298661231202	-0.222578164327618	0.106179534317707	-2.09624355350464	0.0360605911879617	0.184045926060053
ENSMUSG00000000171	1684.44519521289	-0.118928826956094	0.100813338963026	-1.179693363789	0.238122194241966	0.565584426572802
ENSMUSG00000000182	0.315817205629011	-1.91656239733539	4.0494108563786	-0.473294132235666	0.636003347848275	NA
ENSMUSG00000000183	0.158737300795886	-1.14995527586682	4.0804728567969	-0.281819121514636	0.778082208119823	NA
ENSMUSG00000000184	14994.400992786	0.0444664914910783	0.085992650113566	0.517096419663236	0.605088852824307	0.852027828984145
ENSMUSG00000000194	1090.64255792674	0.103614240613889	0.0992955890979284	1.04349288377454	0.296720074951146	0.628793525276456
ENSMUSG00000000197	4.92743985562987	-1.54828415834491	1.09364989076009	-1.41570366478878	0.15686228494391	NA
ENSMUSG00000000202	2.7024726986183	0.855326088904243	1.53773209435728	0.556225685893446	0.578056582031739	NA
ENSMUSG00000000204	817.807938658211	0.500950241547054	0.519058213558215	0.965113793524182	0.334487818873872	0.669429353007634
ENSMUSG00000000214	0.469240257099253	2.26195680944095	3.99411347372705	0.56632262060653	0.571174485842647	NA
ENSMUSG00000000215	0	NA	NA	NA	NA	NA
ENSMUSG00000000216	0	NA	NA	NA	NA	NA
ENSMUSG00000000223	8.67322806016944	1.25630449985839	0.849132097870448	1.47951597049399	0.139002466188689	0.42193637248365
ENSMUSG00000000244	53.2420294942546	0.508176381792804	0.372303361782203	1.36495243921565	0.17226799891114	0.477237040693002
ENSMUSG00000000247	0.473888020624857	-0.959906356996888	4.0491052174866	-0.237066291300953	0.812605362658673	NA
ENSMUSG00000000248	8.20070021913674	-0.967415830268467	0.906517627718988	-1.06717817799386	0.285891384635669	0.617952307257019
ENSMUSG00000000253	18.899122161258	0.203357399029738	0.659950550284333	0.308140358307337	0.757975532809291	0.918413245392078
ENSMUSG00000000263	0	NA	NA	NA	NA	NA
ENSMUSG00000000266	552.969058970859	-0.362479555506612	0.134637784453809	-2.69225728109757	0.00709701729812493	0.0610906861554471
ENSMUSG00000000275	5200.67983725141	-0.195380664704667	0.106316173809383	-1.83773228196653	0.0661018645005525	0.27360549335458
ENSMUSG00000000276	457.998361375301	-0.0267539606738147	0.143086811663865	-0.186977125024382	0.851678568227219	0.951197993553066
ENSMUSG00000000278	2571.9648906243	-0.216156369707578	0.0888459497278798	-2.43293442604451	0.0149770129898004	0.103418322090714
ENSMUSG00000000282	668.390659811151	0.01306013624394	0.169538016748189	0.0770336735939172	0.938596756894319	0.979949968781915
ENSMUSG00000000290	649.548486723621	0.648083579338452	0.248199609454265	2.611138594309	0.00902413137039901	0.0722841162004714
ENSMUSG00000000295	313.782111722495	-0.157049506802161	0.172814846309526	-0.908773234221278	0.363469837811234	0.694245299240914
ENSMUSG00000000296	251.741552841085	-0.268545207814301	0.23818586440272	-1.12746072688953	0.259547736193159	0.589106919199859
ENSMUSG00000000301	38.8935138252956	0.193554227167317	0.415643183439097	0.465674008089869	0.641448859813522	0.86850598410903
ENSMUSG00000000303	26839.1560336483	0.209161384411422	0.0762255899808194	2.74397855712306	0.00606995026879544	0.0543394205319824
ENSMUSG00000000305	1.24983754788056	2.51786529469438	2.28836937924933	1.10028796816025	0.271206672783237	NA
ENSMUSG00000000308	1275.49926639693	1.05918803453886	0.181467497240906	5.83679199108994	5.32154634409408e-09	5.31166802453318e-07
ENSMUSG00000000317	123.731032066346	0.665686483534113	0.310275566438391	2.1454685948218	0.0319153997850889	0.170348318609557
ENSMUSG00000000318	95.8407183452983	1.35249996108465	0.399559666239489	3.38497620096116	0.000711844260794302	0.0109462472169559
ENSMUSG00000000320	7.03858487319669	1.23375254077807	1.06752585948172	1.15571208867676	0.247798941827462	0.576395762850081
ENSMUSG00000000325	147.202118380425	0.103281215924581	0.237513047175777	0.434844389193261	0.663675382273229	0.876539493472186
ENSMUSG00000000326	1154.55261078495	-0.000454685232167766	0.109029259354302	-0.00417030469490963	0.996672587914839	0.998872475680579
ENSMUSG00000000339	530.816441348224	-0.0487791689093793	0.139793447296578	-0.348937449163064	0.727136269684488	0.907637995679895
ENSMUSG00000000340	857.957663458735	0.0723645247725151	0.125236657154527	0.577822232058031	0.563384143868363	0.833870564210774
ENSMUSG00000000346	5776.9480419633	0.0921893687249715	0.0692220821537237	1.33179132809446	0.182928768369474	0.494454857116108
ENSMUSG00000000355	356.544152776263	-0.175587139577701	0.151064305694487	-1.16233374105469	0.245099926106579	0.573735524262121
ENSMUSG00000000359	16.5829158322787	1.58667749365306	0.669382109889644	2.37036136791083	0.017770706878706	0.117268374093884
ENSMUSG00000000365	1.70240771268089	-0.227224512030069	2.06002581765888	-0.110301778784646	0.912170046607549	NA
ENSMUSG00000000374	1191.07750387072	0.136077997213639	0.102177554294749	1.33177974510037	0.182932575669509	0.494454857116108
ENSMUSG00000000378	811.269217265987	-0.0236802272744824	0.109591168814711	-0.216077878633809	0.828927042698041	0.942889993185757
ENSMUSG00000000381	0	NA	NA	NA	NA	NA
ENSMUSG00000000384	1312.25558516455	-0.114365359403211	0.0933093571834441	-1.22565799246019	0.22032740450095	0.544497776964617
ENSMUSG00000000385	6422.92825110098	-0.017772947147927	0.077770697967011	-0.22853012268793	0.819234141100844	0.93860533829797
ENSMUSG00000000386	1285.77863522575	0.296670553666361	0.161690016387549	1.83481058567823	0.0665337596066911	0.274517633387112
ENSMUSG00000000392	172.524912152683	1.09120666242376	0.270416883081487	4.03527564547416	5.4538231765304e-05	0.00141383792425482
ENSMUSG00000000394	0.158737300795886	-1.14995527586682	4.0804728567969	-0.281819121514636	0.778082208119823	NA
ENSMUSG00000000399	1629.57630435811	-0.144156953504023	0.0922411247587967	-1.56282736014963	0.118093206948693	0.38445774830181
ENSMUSG00000000402	37.6930229105808	-0.233196529943128	0.456453006564665	-0.510888364386513	0.609429229184057	0.855098974854297
ENSMUSG00000000409	67.67979935794	-0.0525020652080308	0.452795387634456	-0.115950971767442	0.907691398468064	0.970934718216121
ENSMUSG00000000411	0.781034696274205	1.71150181317791	2.99255681383615	0.571919572341865	0.567376463594565	NA
ENSMUSG00000000416	19.0495782232916	0.500984868531063	0.555880395729558	0.90124579384303	0.367457647662334	0.697784407482735
