WT_Input	WT_Arc_IP
Gm23446	31.1126983722081	40.3050865276332
Gm23447	0	0
Gm23448	0	0
Gm23449	38.1837661840736	16.2634559672906
Gm23450	8.48528137423857	0
Gm23451	2.82842712474619	0
Gm23452	0	0
Gm23453	1.41421356237309	1.41421356237309
Gm23454	0	0
Gm23455	0	0
Gm23456	0	4.24264068711928
Gm23458	0	2.12132034355964
Gm23459	0	0
Gm23460	1.41421356237309	0
Gm23461	0	0
Gm23462	1.41421356237309	0
Gm23463	0	0
Gm23464	0	0
Gm23467	0	0
Gm23468	0	0
Gm23469	0	0
Gm23470	1.41421356237309	2.12132034355964
Gm23471	25.4558441227157	15.556349186104
Gm23472	5041.67134986008	10353.4574901334
Gm23474	2.82842712474619	0
Gm23475	0	0
Gm23477	1.41421356237309	0
Gm23479	0	0
Gm23481	0	0
Gm23482	0	0
Gm23483	0	0
Gm23484	0	0
Gm23485	0	1.41421356237309
Gm23490	7.07106781186547	0
Gm23492	0	0
Gm23493	1.41421356237309	14.8492424049175
Gm23494	0	0
Gm23497	0	0
Gm23498	0	0
Gm23500	0	0
Gm23502	166.877200360025	1434.01255224632
Gm23503	0	0
Gm23504	0	0
Gm23506	0	0
Gm23507	1.41421356237309	0.707106781186547
Gm23508	0	4.94974746830583
Gm23509	0	0
Gm23510	7.07106781186547	6.36396103067893
Gm23511	46.6690475583121	111.722871427475
Gm23512	50.9116882454314	38.8908729652601
Gm23513	0	0
Gm23514	0	0
Gm23515	0	0.707106781186547
Gm23516	0	0
Gm23517	0	2.12132034355964
Gm23518	8.48528137423857	9.19238815542512
Gm23520	9.89949493661167	4.24264068711928
Gm23521	0	0
Gm23523	1.41421356237309	0.707106781186547
Gm23527	4.24264068711928	0
Gm23528	0	0
Gm23529	0	0
Gm23530	0	0
Gm23531	0	0
Gm23532	0	0
Gm23534	0	0
Gm23535	0	0
Gm23538	0	0
Gm23540	0	1.41421356237309
Gm23542	0	0
Gm23543	0	0
Gm23545	0	0
Gm23546	0	0
Gm23547	12.7279220613579	29.698484809835
Gm23550	0	0
Gm23551	0	0
Gm23552	0	0
Gm23554	0	0
Gm23555	0	0
Gm23556	0	0
Gm23559	0	0
Gm23560	45.254833995939	80.6101730552664
Gm23561	0	0
Gm23562	0	0
Gm23564	0	0
Gm23566	0	0
Gm23567	0	0
Gm23568	0	0
Gm23569	0	0
Gm23570	0	0
Gm23571	0	0
Gm23573	0	9.19238815542512
Gm23575	55.1543289325507	85.5599205235722
Gm23576	0	0
Gm23577	0	0
Gm23578	0	0
Gm23579	0	0.707106781186547
Gm23581	0	0
Gm23582	0	0
Gm23584	0	0
Gm23585	0	0
Gm23586	0	0
Gm23587	0	0
Gm23588	0	0
Gm23589	0	0
Gm23590	0	0
Gm23592	0	0
Gm23593	0	0
Gm23594	0	0
Gm23595	0	0
Gm23596	0	0
Gm23598	0	0
Gm23600	1.41421356237309	14.1421356237309
Gm23601	0	0
Gm23602	0	0
Gm23604	0	0
Gm23605	0	0
Gm23606	0	0
Gm23607	0	0
Gm23608	0	0
Gm23609	0	0
Gm23610	36.7695526217005	31.8198051533946
Gm23612	0	0
Gm23613	0	0
Gm23614	0	0.707106781186547
Gm23615	0	0
Gm23616	0	0
Gm23617	0	0
Gm23618	130.107647738325	94.7523086789974
Gm23619	45.254833995939	65.7609306503489
Gm23620	0	0
Gm23622	2.82842712474619	2.12132034355964
Gm23623	4.24264068711928	17.6776695296637
Gm23625	0	0
Gm23626	0	0
Gm23627	4.24264068711928	4.24264068711928
Gm23628	0	0
Gm23629	36.7695526217005	28.9913780286484
Gm23630	0	0
Gm23631	0	0
Gm23632	0	0
Gm23633	0	0
Gm23634	0	0
Gm23636	0	0
Gm23637	0	0
Gm23638	0	0
Gm23639	14.1421356237309	114.551298552221
Gm23640	0	0
Gm23641	1.41421356237309	2.82842712474619
Gm23643	0	0
Gm23644	0	0
Gm23645	1.41421356237309	0
Gm23646	0	0
Gm23648	0	0.707106781186547
Gm23649	0	0.707106781186547
Gm23650	1097.42972440152	7122.68660689209
Gm23651	0	0
Gm23652	0	0
Gm23653	0	0
Gm23654	0	0
Gm23655	0	0
Gm23656	4.24264068711928	4.94974746830583
Gm23658	7.07106781186547	1.41421356237309
Gm23659	0	0
Gm23660	31.1126983722081	68.5893577750951
Gm23661	4.24264068711928	2.82842712474619
Gm23663	0	0
Gm23664	0	0
Gm23665	0	0
Gm23666	0	0
Gm23669	0	0
Gm23670	0	0
Gm23672	0	0
Gm23674	0	0
Gm23675	0	0
Gm23676	0	0
Gm23677	0	0
Gm23678	0	0
Gm23679	0	0
Gm23680	19.7989898732233	51.618795026618
Gm23681	0	0
Gm23682	128.693434175952	94.7523086789974
Gm23686	176.776695296637	413.65746699413
Gm23687	100.40916292849	100.40916292849
Gm23688	127.279220613579	100.40916292849
Gm23689	0	0
Gm23690	5.65685424949238	0.707106781186547
Gm23691	0	0
Gm23692	0	3.53553390593274
Gm23694	0	0
Gm23697	0	0
Gm23698	0	0
Gm23699	0	0
Gm23700	0	0
Gm23701	0	0
Gm23703	0	0
Gm23705	0	0
Gm23706	0	0
Gm23707	0	0
Gm23708	0	0
Gm23709	0	0
Gm23711	4.24264068711928	14.1421356237309
Gm23712	24.0416305603426	42.4264068711928
Gm23713	0	0
Gm23714	0	0
Gm23715	0	1.41421356237309
Gm23716	0	0
Gm23721	8.48528137423857	2.82842712474619
Gm23722	0	0
Gm23723	0	0
Gm23725	0	0
Gm23726	0	0
Gm23727	0	0
Gm23730	1.41421356237309	0.707106781186547
Gm23731	2.82842712474619	2.12132034355964
Gm23732	48.0832611206852	38.8908729652601
Gm23733	0	0.707106781186547
Gm23734	16.9705627484771	7.07106781186547
Gm23735	8.48528137423857	12.7279220613579
Gm23736	248.901586977665	461.740728114816
Gm23737	2.82842712474619	55.1543289325507
Gm23738	0	0
Gm23739	0	0
Gm23741	0	0
Gm23744	476.589970519733	1148.34141264695
Gm23745	0	0
Gm23746	0	0
Gm23747	0	0
Gm23748	0	0
Gm23749	0	0
Gm23750	0	0
Gm23753	0	0
Gm23754	0	0
Gm23758	0	0
Gm23760	0	0
Gm23761	0	0
Gm23762	0	0
Gm23763	0	0
Gm23765	0	0
Gm23766	35.3553390593274	12.7279220613579
Gm23767	80.6101730552664	70.7106781186547
Gm23768	0	0
Gm23769	0	0
Gm23771	0	0
Gm23772	0	0
Gm23774	0	0
Gm23779	0	0
Gm23783	0	0
Gm23785	0	0
Gm23786	0	0
Gm23787	19.7989898732233	32.5269119345812
Gm23788	0	0
Gm23790	0	0
Gm23792	0	0
Gm23793	9.89949493661167	13.4350288425444
Gm23794	0	0
Gm23795	0	0
Gm23796	0	0
Gm23798	0	0
Gm23800	0	0
Gm23801	0	0
Gm23802	0	0
Gm23803	0	0
Gm23804	4263.85389055488	20721.7642226718
Gm23805	33.9411254969543	31.8198051533946
Gm23810	0	0
Gm23811	0	6.36396103067893
Gm23812	8.48528137423857	2.12132034355964
Gm23813	0	0
Gm23814	8.48528137423857	9.19238815542512
Gm23815	7.07106781186547	14.1421356237309
Gm23816	0	0
Gm23817	0	0
Gm23819	0	0
Gm23822	0	0
Gm23823	0	0
Gm23826	0	0
Gm23827	0	0
Gm23830	0	0
Gm23831	0	0
Gm23834	0	0
Gm23835	0	0
Gm23836	0	0
Gm23838	0	0
Gm23839	0	0
Gm23840	0	0
Gm23841	0	0
Gm23844	0	0
Gm23845	0	0
Gm23846	0	0
Gm23847	0	0
Gm23848	0	0
Gm23849	5680.89588005272	17466.2446020889
Gm23850	1.41421356237309	0.707106781186547
Gm23851	0	0
Gm23852	0	0
Gm23853	0	0
Gm23854	0	0
Gm23855	0	4.94974746830583
Gm23856	0	0
Gm23858	0	0
Gm23859	0	0
Gm23860	0	0
Gm23862	38.1837661840736	32.5269119345812
Gm23864	0	0
Gm23865	4.24264068711928	4.94974746830583
Gm23872	0	0
Gm23873	0	0
Gm23876	0	0
Gm23877	0	0
Gm23879	1.41421356237309	3.53553390593274
Gm23880	1.41421356237309	0
Gm23881	0	0
Gm23882	0	0
Gm23887	0	0
Gm23889	0	0
Gm23891	0	0
Gm23892	0	0
Gm23893	0	0
Gm23895	0	3.53553390593274
Gm23896	0	0
Gm23897	0	0
Gm23898	0	0
Gm23901	0	0
Gm23902	0	0
Gm23903	0	0
Gm23904	0	0
Gm23906	0	0
Gm23907	0	0
Gm23908	0	0
Gm23909	0	0
Gm23910	0	0
Gm23911	0	0
Gm23912	0	4.94974746830583
Gm23917	0	0
Gm23922	49.4974746830583	77.7817459305202
Gm23923	0	0
Gm23924	39.5979797464467	31.8198051533946
Gm23925	2.82842712474619	13.4350288425444
Gm23926	0	0
Gm23927	12.7279220613579	13.4350288425444
Gm23928	5.65685424949238	23.3345237791561
Gm23931	0	0
Gm23932	0	0
Gm23933	5.65685424949238	28.2842712474619
Gm23934	41.0121933088198	39.5979797464467
Gm23935	4753.17178313597	5332.29223692775
Gm23936	0	0
Gm23939	0	0
Gm23940	0	0
Gm23941	7.07106781186547	8.48528137423857
Gm23942	1.41421356237309	0
Gm23943	0	0
Gm23944	132.936074863071	94.0452018978108
Gm23945	0	0
Gm23946	2.82842712474619	20.5060966544099
Gm23947	8.48528137423857	4.24264068711928
Gm23948	0	0
Gm23949	0	0
Gm23950	0	0
Gm23951	0	0
Gm23952	0	0
Gm23953	39.5979797464467	36.0624458405139
Gm23955	0	0
Gm23958	0	0
Gm23960	1.41421356237309	0
Gm23961	0	0
Gm23962	2.82842712474619	0
Gm23963	0	0
Gm23965	0	0
Gm23966	0	0
Gm23967	0	0
Gm23968	0	0
Gm23969	545.886435076015	1694.93495450415
Gm23970	0	0
Gm23971	6270.6229355623	19159.0582362495
Gm23972	0	0
Gm23974	0	0
Gm23975	16.9705627484771	18.3847763108502
Gm23976	0	0
Gm23977	0	0
Gm23979	0	0
Gm23980	0	0
Gm23981	0	0
Gm23982	0	0
Gm23985	0	0
Gm23986	0	0
Gm23987	8.48528137423857	4.24264068711928
Gm23988	0	0
Gm23989	0	0
Gm23990	0	0
Gm23991	50.9116882454314	107.480230740355
Gm23992	0	0
Gm23993	0	0
Gm23994	0	0
Gm23995	0	0
Gm23996	0	0
Gm24000	0	0
Gm24001	0	0
Gm24002	0	0
Gm24003	0	0
Gm24004	0	0
Gm24006	0	0
Gm24008	0	0
Gm24013	0	0
Gm24014	0	0
Gm24016	15.556349186104	31.8198051533946
Gm24017	0	0
Gm24018	45.254833995939	29.698484809835
Gm24019	42.4264068711928	33.2340187157677
Gm24020	0	0
Gm24021	147.078210486802	94.7523086789974
Gm24022	0	0
Gm24025	0	0
Gm24026	0	0
Gm24027	52.3259018078045	87.6812408671319
Gm24028	0	0
Gm24029	11.3137084989848	63.6396103067893
Gm24030	0	0
Gm24031	0	0
Gm24032	0	2.12132034355964
Gm24035	0	0
Gm24036	0	1.41421356237309
Gm24037	0	0
Gm24038	0	0
Gm24039	0	0
Gm24040	128.693434175952	100.40916292849
Gm24041	0	0
Gm24042	0	0
Gm24043	2.82842712474619	12.0208152801713
Gm24044	32.5269119345812	114.551298552221
Gm24046	4.24264068711928	10.6066017177982
Gm24047	2.82842712474619	0.707106781186547
Gm24048	36.7695526217005	25.4558441227157
Gm24049	8.48528137423857	4.24264068711928
Gm24051	0	0
Gm24053	0	0
Gm24054	0	0
Gm24056	0	0
Gm24060	0	0
Gm24061	0	0
Gm24063	0	0
Gm24064	0	0
Gm24066	0	0
Gm24067	12.7279220613579	66.4680374315355
Gm24068	0	0
Gm24069	0	0
Gm24070	0	0
Gm24071	0	0
Gm24072	0	0
Gm24073	0	0
Gm24075	0	0
Gm24076	0	0
Gm24077	0	0
Gm24078	0	0
Gm24079	0	0
Gm24080	0	0
Gm24081	0	0
Gm24082	1.41421356237309	7.77817459305202
Gm24083	1636.24509166567	364.159992311072
Gm24084	0	0
Gm24085	0	0
Gm24086	0	0
Gm24088	0	0
Gm24091	7.07106781186547	14.1421356237309
Gm24092	0	0
Gm24095	0	0
Gm24096	0	0
Gm24097	0	0
Gm24098	0	0
Gm24099	0	0
Gm24100	43.8406204335659	57.9827560572969
Gm24103	0	0
Gm24105	196.57568516986	124.450793488832
Gm24106	0	0
Gm24108	0	0
Gm24109	0	0
Gm24111	5470.17805925913	816.001225489276
Gm24112	0	0
Gm24115	0	0
Gm24116	0	0
Gm24117	0	0
Gm24118	0	0
Gm24119	181.019335983756	641.345850536199
Gm24120	0	0
Gm24121	0	1.41421356237309
Gm24122	0	0
Gm24123	1.41421356237309	10.6066017177982
Gm24124	0	0
Gm24125	0	0
Gm24126	0	0
Gm24127	0	0
Gm24128	0	0
Gm24129	0	0
Gm24130	0	0
Gm24131	0	0
Gm24132	0	0
Gm24133	0	0
Gm24134	852.770778110976	1431.18412512157
Gm24135	0	0
Gm24136	59.39696961967	129.400540957138
Gm24137	70.7106781186547	62.9325035256027
Gm24138	0	0
Gm24141	0	0
Gm24142	1.41421356237309	0
Gm24143	0	0
Gm24144	19.7989898732233	7.77817459305202
Gm24145	2.82842712474619	9.89949493661167
Gm24147	0	0.707106781186547
Gm24148	74.953318805774	202.939646200539
Gm24149	0	0
Gm24150	0	0
Gm24151	2.82842712474619	12.0208152801713
Gm24152	0	0
Gm24153	48.0832611206852	50.9116882454314
Gm24154	0	0
Gm24155	0	0
Gm24157	4.24264068711928	1.41421356237309
Gm24158	0	0
Gm24159	0	0
Gm24160	0	0
Gm24161	0	0
Gm24162	1.41421356237309	0
Gm24163	0	0
Gm24164	0	0
Gm24165	0	0
Gm24166	0	0
Gm24167	0	0
Gm24168	1.41421356237309	0.707106781186547
Gm24169	0	0
Gm24170	0	0
Gm24171	0	0
Gm24172	0	0
Gm24173	1.41421356237309	0
Gm24175	0	0
Gm24176	0	0
Gm24177	4.24264068711928	0
Gm24178	0	0
Gm24179	0	0
Gm24180	0	0
Gm24182	57.9827560572969	45.254833995939
Gm24183	1.41421356237309	0
Gm24185	0	0
Gm24187	3498.76435331104	2460.024491748
Gm24191	0	0
Gm24192	0	0
Gm24193	0	0
Gm24194	0	0
Gm24195	0	0
Gm24196	0	0
Gm24197	0	0
Gm24198	0	0
Gm24199	0	0
Gm24200	2.82842712474619	9.89949493661167
Gm24201	0	16.9705627484771
Gm24202	0	0
Gm24204	8.48528137423857	9.19238815542512
Gm24205	41.0121933088198	35.3553390593274
Gm24206	46.6690475583121	87.6812408671319
Gm24207	0	0
Gm24208	1.41421356237309	0.707106781186547
Gm24210	0	0
Gm24211	0	0
Gm24212	0	0
Gm24216	0	0
Gm24218	0	0
Gm24219	65.0538238691624	82.7314933988261
Gm24220	8.48528137423857	2.12132034355964
Gm24221	0	0
Gm24223	0	0
Gm24225	0	0
Gm24226	0	0
Gm24228	0	0
Gm24229	0	0
Gm24230	0	0
Gm24231	0	0
Gm24232	0	0
Gm24233	14.1421356237309	15.556349186104
Gm24234	0	0
Gm24235	0	0
Gm24236	0	0
Gm24237	0	0
Gm24240	0	0
Gm24241	0	0
Gm24242	15.556349186104	26.8700576850888
Gm24244	0	0
Gm24245	3493.10749906154	3281.68257148677
Gm24246	0	0
Gm24249	0	0
Gm24251	0	0.707106781186547
Gm24252	0	0
Gm24253	26.8700576850888	119.501046020527
Gm24254	0	0
Gm24255	0	0
Gm24256	0	0
Gm24257	0	0
Gm24258	0	0
Gm24259	0	0
Gm24260	46.6690475583121	42.4264068711928
Gm24261	18.3847763108502	25.4558441227157
Gm24262	0	0
Gm24263	0	0
Gm24264	45.254833995939	48.0832611206852
Gm24265	337.99704140717	531.037192671097
Gm24267	21.2132034355964	13.4350288425444
Gm24268	0	0.707106781186547
Gm24269	0	0
Gm24270	4433.55951803965	4618.11438792934
Gm24271	0	0
Gm24272	0	0
Gm24273	0	0
Gm24274	0	0
Gm24275	0	0
Gm24276	0	0
Gm24277	0	0
Gm24278	0	0
Gm24279	0	0
Gm24280	0	0
Gm24281	0	0
Gm24282	0	0
Gm24283	0	0
Gm24284	0	0
Gm24285	0	0
Gm24286	0	0
Gm24288	0	0
Gm24291	0	0.707106781186547
Gm24292	9.89949493661167	2.82842712474619
Gm24295	0	0
Gm24296	0	0
Gm24297	0	0
Gm24298	0	0
Gm24299	77.7817459305202	265.872149726142
Gm24300	0	0
Gm24302	0	0
Gm24303	0	0
Gm24304	0	0
Gm24305	4335.97878223591	19755.1492527898
Gm24306	16.9705627484771	5.65685424949238
Gm24307	0	0
Gm24308	0	0
Gm24310	82.0243866176395	28.2842712474619
Gm24311	0	0
Gm24313	1.41421356237309	0
Gm24314	0	0
Gm24315	0	0
Gm24316	1.41421356237309	0
Gm24317	11.3137084989848	6.36396103067893
Gm24318	0	0
Gm24319	4.24264068711928	3.53553390593274
Gm24321	224.859956417322	39.5979797464467
Gm24322	0	0
Gm24323	0	0
Gm24325	0	0
Gm24326	0	0
Gm24327	0	0
Gm24328	0	0
Gm24330	0	0
Gm24331	0	0
Gm24332	0	0
Gm24333	0	0
Gm24334	0	0
Gm24335	0	0
Gm24336	11.3137084989848	20.5060966544099
Gm24337	0	0
Gm24338	0	0.707106781186547
Gm24339	2.82842712474619	6.36396103067893
Gm24340	0	4.24264068711928
Gm24341	0	0
Gm24342	0	0
Gm24343	0	0
Gm24345	0	0
Gm24346	0	0
Gm24347	0	0
Gm24348	0	0
Gm24349	0	0
Gm24350	0	0
Gm24352	0	0
Gm24355	4.24264068711928	1.41421356237309
Gm24356	0	0
Gm24357	4.24264068711928	2.12132034355964
Gm24365	0	0
Gm24366	0	0
Gm24368	0	0
Gm24369	0	0
Gm24370	0	0
Gm24373	0	0
Gm24374	1.41421356237309	0
Gm24375	0	0
Gm24376	0	0
Gm24377	0	0
Gm24378	0	0
Gm24381	0	0.707106781186547
Gm24382	0	0
Gm24384	0	0
Gm24387	0	0
Gm24388	0	0
Gm24389	14.1421356237309	7.77817459305202
Gm24390	0	0
Gm24391	0	0
Gm24392	0	0
Gm24393	0	0
Gm24394	0	0
Gm24395	0	0
Gm24396	0	0
Gm24398	0	0
Gm24399	0	0
Gm24400	0	0
Gm24401	0	0
Gm24402	0	0
Gm24403	0	0
Gm24405	29.698484809835	77.7817459305202
Gm24406	0	0
Gm24407	285.671139599365	514.06662992262
Gm24409	0	0
Gm24410	0	0
Gm24411	4.24264068711928	0.707106781186547
Gm24412	0	0
Gm24414	39.5979797464467	33.9411254969543
Gm24415	2.82842712474619	2.82842712474619
Gm24416	0	0
Gm24417	2.82842712474619	2.12132034355964
Gm24418	38.1837661840736	20.5060966544099
Gm24422	0	0
Gm24423	0	0
Gm24424	11.3137084989848	13.4350288425444
Gm24427	0	0
Gm24429	0	0
Gm24430	0	0
Gm24431	0	0
Gm24432	0	0
Gm24433	0	0
Gm24434	0	0
Gm24435	0	0.707106781186547
Gm24437	0	0
Gm24438	1.41421356237309	0
Gm24439	1.41421356237309	0
Gm24440	0	0
Gm24443	0	0
Gm24445	2.82842712474619	4.94974746830583
Gm24446	0	0
Gm24448	7.07106781186547	21.2132034355964
Gm24449	0	0.707106781186547
Gm24451	169.705627484771	309.712770159708
Gm24452	134.350288425444	414.364573775317
Gm24453	90.5096679918781	504.167134986008
Gm24454	0	0
Gm24455	19.7989898732233	70.7106781186547
Gm24456	25.4558441227157	26.8700576850888
Gm24457	0	1.41421356237309
Gm24458	46.6690475583121	38.1837661840736
Gm24459	15.556349186104	9.19238815542512
Gm24460	0	0
Gm24461	0	0
Gm24462	0	0
Gm24463	203.646752981726	267.286363288515
Gm24464	4.24264068711928	0.707106781186547
Gm24465	0	0
Gm24466	0	0
Gm24467	0	0
Gm24468	0	4.94974746830583
Gm24469	0	0
Gm24470	0	0
Gm24471	0	0
Gm24472	0	0
Gm24473	0	0
Gm24475	0	0
Gm24477	0	0
Gm24478	0	0
Gm24480	0	0
Gm24481	0	0
Gm24482	0	0
Gm24484	0	0
Gm24485	0	0
Gm24486	42.4264068711928	21.2132034355964
Gm24487	0	0
Gm24488	0	0
Gm24490	1.41421356237309	0
Gm24491	0	0
Gm24492	4.24264068711928	4.94974746830583
Gm24493	0	2.12132034355964
Gm24494	36.7695526217005	84.8528137423857
Gm24495	35.3553390593274	41.7193000900063
Gm24496	0	0
Gm24497	4695.18902707868	10012.6320216015
Gm24498	0	0
Gm24499	0	0
Gm24500	0	0
Gm24501	0	0
Gm24502	0	0
Gm24503	0	0
Gm24504	0	0
Gm24505	0	0
Gm24507	39.5979797464467	54.4472221513642
Gm24508	5.65685424949238	6.36396103067893
Gm24510	0	0
Gm24512	0	0
Gm24513	0	0
Gm24515	0	0
Gm24517	1.41421356237309	0
Gm24518	38.1837661840736	55.1543289325507
Gm24519	0	0
Gm24520	0	0
Gm24521	5.65685424949238	11.3137084989848
Gm24522	0	0
Gm24523	14.1421356237309	33.2340187157677
Gm24524	0	0.707106781186547
Gm24525	202.232539419353	854.892098454536
Gm24526	0	0
Gm24527	0	0
Gm24528	53.7401153701776	89.095454429505
Gm24531	0	0
Gm24533	0	0
Gm24535	21.2132034355964	26.8700576850888
Gm24536	0	0
Gm24537	0	0
Gm24538	0	0
Gm24539	0	1.41421356237309
Gm24540	43.8406204335659	46.6690475583121
Gm24541	0	0
Gm24542	0	0
Gm24543	0	0
Gm24544	0	0
Gm24546	0	0
Gm24547	0	0
Gm24548	0	0
Gm24549	0	0
Gm24551	0	0
Gm24552	0	0
Gm24553	0	0
Gm24554	0	0
Gm24555	0	0
Gm24556	1.41421356237309	1.41421356237309
Gm24557	0	0
Gm24559	0	0
Gm24561	0	0
Gm24563	0	0
Gm24564	2.82842712474619	5.65685424949238
Gm24565	29.698484809835	25.4558441227157
Gm24566	115.965512114594	103.237590053236
Gm24567	0	0
Gm24568	0	0
Gm24569	0	0
Gm24570	113.137084989848	108.187337521542
Gm24572	0	0
Gm24574	0	4.94974746830583
Gm24575	0	0
Gm24577	0	0
Gm24578	0	0
Gm24579	0	0
Gm24580	0	0
Gm24581	0	0
Gm24582	0	1.41421356237309
Gm24584	15.556349186104	19.0918830920368
Gm24585	50.9116882454314	84.8528137423857
Gm24586	0	0
Gm24587	0	0
Gm24588	1.41421356237309	0
Gm24589	2.82842712474619	5.65685424949238
Gm24590	0	0
Gm24591	0	0
Gm24592	1.41421356237309	0
Gm24593	0	0
Gm24594	0	0
Gm24595	0	1.41421356237309
Gm24596	33.9411254969543	32.5269119345812
Gm24598	1.41421356237309	22.6274169979695
Gm24599	0	0
Gm24602	0	0
Gm24605	0	0
Gm24607	0	0
Gm24608	0	0
Gm24609	52.3259018078045	56.5685424949238
Gm24610	0	0
Gm24611	0	0
Gm24612	0	0
Gm24613	1.41421356237309	4.24264068711928
Gm24614	22.6274169979695	19.0918830920368
Gm24615	0	0
Gm24616	16.9705627484771	18.3847763108502
Gm24617	0	0
Gm24618	48.0832611206852	35.3553390593274
Gm24620	4.24264068711928	8.48528137423857
Gm24621	8.48528137423857	58.6898628384834
Gm24622	0	0
Gm24623	0	0
Gm24624	0	1.41421356237309
Gm24625	0	0
Gm24626	0	0
Gm24627	0	0
Gm24630	0	0
Gm24631	0	0
Gm24633	0	0
Gm24634	0	0
Gm24635	0	0
Gm24637	0	0
Gm24638	0	0
Gm24639	32.5269119345812	23.3345237791561
Gm24640	0	0
Gm24641	26.8700576850888	11.3137084989848
Gm24643	0	0
Gm24646	0	0
Gm24648	0	0
Gm24650	0	0
Gm24651	0	0
Gm24652	104.651803615609	114.551298552221
Gm24653	2.82842712474619	4.24264068711928
Gm24654	132.936074863071	118.086832458153
Gm24655	0	0
Gm24656	0	0
Gm24657	45.254833995939	64.3467170879758
Gm24659	0	0
Gm24661	0	0
Gm24665	0	0
Gm24666	0	0.707106781186547
Gm24667	0	0
Gm24668	0	0
Gm24669	0	0
Gm24670	0	0
Gm24671	0	0
Gm24673	0	0
Gm24674	0	0
Gm24676	0	0
Gm24677	0	0
Gm24678	0	0
Gm24679	0	0
Gm24680	0	0
Gm24681	0	0
Gm24683	0	0
Gm24686	0	0
Gm24689	0	0
Gm24691	0	0
Gm24692	0	0
Gm24693	45.254833995939	40.3050865276332
Gm24694	0	0
Gm24695	0	0.707106781186547
Gm24696	0	0
Gm24697	0	0
Gm24698	7.07106781186547	3.53553390593274
Gm24701	0	0
Gm24702	63.6396103067893	69.2964645562816
Gm24704	0	0
Gm24705	1.41421356237309	2.12132034355964
Gm24706	0	0
Gm24707	0	0
Gm24708	2.82842712474619	2.12132034355964
Gm24709	0	0
Gm24710	0	0
Gm24711	21.2132034355964	20.5060966544099
Gm24712	0	0
Gm24713	32.5269119345812	15.556349186104
Gm24714	0	0.707106781186547
Gm24715	31.1126983722081	20.5060966544099
Gm24716	0	0
Gm24717	0	0
Gm24719	0	0
Gm24720	0	0
Gm24721	0	0
Gm24722	43.8406204335659	20.5060966544099
Gm24723	0	0
Gm24724	0	0
Gm24725	0	0
Gm24726	0	0
Gm24727	0	0
Gm24728	0	0
Gm24729	0	0
Gm24730	0	3.53553390593274
Gm24731	0	0
Gm24732	0	0
Gm24735	0	0
Gm24736	0	0
Gm24737	0	0
Gm24744	0	0
Gm24745	0	0
Gm24750	0	0
Gm24751	0	0
Gm24752	0	0
Gm24753	41.0121933088198	33.9411254969543
Gm24754	0	0
Gm24755	0	0
Gm24756	0	0
Gm24759	77.7817459305202	79.9030662740799
Gm24760	49.4974746830583	42.4264068711928
Gm24761	0	0
Gm24762	0	0
Gm24763	18.3847763108502	123.743686707646
Gm24764	0	0
Gm24765	0	0
Gm24766	0	0
Gm24767	0	0
Gm24768	0	0
Gm24769	0	0
Gm24770	0	0
Gm24771	0	0
Gm24773	0	0
Gm24774	0	0
Gm24775	0	0
Gm24776	0	0
Gm24780	0	0
Gm24781	0	0
Gm24782	0	0
Gm24783	0	0
Gm24784	0	0
Gm24787	0	0
Gm24788	0	0
Gm24789	0	0
Gm24790	0	0
Gm24791	0	0
Gm24792	0	0
Gm24793	0	0
Gm24794	0	0
Gm24795	0	0
Gm24796	0	0
Gm24797	1.41421356237309	0
Gm24798	0	0
Gm24799	12.7279220613579	15.556349186104
Gm24801	0	0
Gm24802	0	0
Gm24803	45.254833995939	36.7695526217005
Gm24804	0	0
Gm24805	0	0
Gm24806	0	0
Gm24810	0	0
Gm24811	0	0
Gm24813	0	0
Gm24816	0	0
Gm24817	0	0
Gm24818	0	0
Gm24819	0	0
Gm24823	0	0
Gm24824	0	0
Gm24826	8.48528137423857	8.48528137423857
Gm24829	0	0
Gm24830	86.2670273047588	164.048773235279
Gm24831	0	0
Gm24833	0	7.77817459305202
Gm24835	0	0
Gm24836	0	0
Gm24837	1.41421356237309	8.48528137423857
Gm24838	0	0
Gm24839	0	0
Gm24840	21.2132034355964	65.7609306503489
Gm24842	0	0
Gm24843	0	0
Gm24844	0	0
Gm24846	0	0
Gm24847	0	0
Gm24848	1.41421356237309	0
Gm24850	0	0
Gm24851	0	0
Gm24853	0	0
Gm24854	0	0
Gm24855	0	0
Gm24856	1.41421356237309	12.0208152801713
Gm24859	48.0832611206852	30.4055915910215
Gm24861	26.8700576850888	24.7487373415292
Gm24862	67.8822509939086	88.3883476483184
Gm24863	19.7989898732233	21.2132034355964
Gm24865	0	0
Gm24866	67.8822509939086	82.7314933988261
Gm24867	0	0
Gm24868	0	0
Gm24869	0	0
Gm24870	35.3553390593274	35.3553390593274
Gm24871	1709.78419690907	2800.14285349873
Gm24872	66.4680374315355	78.4888527117068
Gm24873	42.4264068711928	43.8406204335659
Gm24875	0	0
Gm24878	0	0
Gm24879	1.41421356237309	0
Gm24884	0	0
Gm24886	0	0
Gm24887	0	0
Gm24888	15.556349186104	10.6066017177982
Gm24889	0	0
Gm24890	0	4.94974746830583
Gm24891	0	0
Gm24892	0	0
Gm24894	0	0
Gm24895	33.9411254969543	93.3380951166243
Gm24896	0	0
