GeneID	AS11.x	AD6.x	AI4.x	BB12.x	AY2.x	AK9.x	AQ1.x	AL2.x	AQ12.x	BD7.x	AK7.x	AJ10.x	AP7.x	AI1.x	AQ10.x	BA4.x	AL1.x	BA5.x	AS4.x	AE1.x	AV18.x	AK3.x	BA7.x	AS1.x
ENSG00000000457	0.153485853727106	1.04169823330046	-0.232913086117076	-0.491201251812389	-0.437566888585104	0.166459065952686	-0.598071499616194	0.0467681419315991	-0.942494044264726	-0.462053241348885	5.08322531994621e-05	0.414342953277177	0.0512926622118437	0.300877401850532	0.0215840601711735	0.379862131376562	-0.112480336564827	0.245960673010308	0.268085674509602	0.063903049926195	0.209014262456902	-0.822311978584643	-0.125025887341307	0.860733218279809
ENSG00000000460	-0.982269288875461	2.68793499984116	0.115092248974254	0.567540534896953	-0.286153194724505	0.0919538927967924	1.76410214320751	-1.30683550877699	0.456551200531537	-1.0896636552932	-0.256251311986333	0.809869055157725	-0.0114266604612558	0.820986642056302	-0.585413813033384	-0.43256607424781	-0.231757030888893	-0.548598166953987	-1.64785476308684	0.0016779135018179	-0.211197609202486	0.394789388226599	0.0273055912704809	-0.147816532929998
ENSG00000000971	0.652998581896432	-0.289537740171291	-0.800670209278483	1.05469920941528	1.83957739619106	-0.365126791376163	-0.785442808357935	-0.0546469107109202	1.91950668140589	1.15155744909181	0.0201631182357117	-1.45668974833008	-1.16375229322388	-0.936750141639498	0.0885544693060469	-0.604375548648164	0.277356464475567	0.0438879395592047	0.0675232314572188	-1.12105120480891	-0.876272244317871	1.44824953218831	-1.39573874581423	1.28598031345488
ENSG00000001497	0.210703616276907	0.181274196780701	-0.503511247478238	0.966573808104212	-0.228676755068097	-0.901613726053739	0.733162270975418	-0.526376012140066	0.728573494510797	0.836502844329133	-0.563910628595416	-0.344834610160875	-1.34935549595023	-0.775177753167646	1.40928964827008	-0.413044013946504	-0.40529714627114	-0.440248589378893	-0.72915779787263	-1.35029234851561	0.874927241958172	1.11401279469657	1.02767994213195	0.448796266565141
ENSG00000002586	-0.324914766664089	-1.03748604715804	-0.724800751903801	1.81917157748249	-0.92430420259621	0.908583960129482	0.471256409308613	0.7349146573837	-1.32254684688439	1.30303865250161	-0.893868234509205	0.615345705951627	-2.27038828200618	0.226683801467579	-0.64043801206801	0.0716785552458626	0.507080599365188	0.422595578061842	0.529045982950433	-2.25095768452056	-0.458401467488526	0.73082278871438	1.66272037758712	0.845167649649089
ENSG00000003393	-0.0489094714723045	0.854263720598704	-0.0173137005092985	1.00205617794336	-0.2167170713779	0.205073566547982	0.219676877532066	-0.429719081640386	0.984820593260144	-0.0232553459459422	-0.760249249810039	-0.381749404164652	-0.736112783792557	-0.321209948789856	1.00519656223157	0.696041141022764	-0.358695917148045	0.682498646427957	0.0468533039476932	-0.716858049893478	-1.08905107199162	-0.39348858747597	-0.718151064944403	0.515000159444203
ENSG00000003402	-0.333686884272293	1.17465437222478	-0.104141670261167	0.884321410464704	1.13504866434867	-0.483380475330231	-0.241084029581918	0.59183593137718	-0.0233498148316871	0.892407388301845	0.0956883008216109	-1.10617475662131	0.638661040540073	-0.420254993047076	-0.614453000192873	-0.457243465145276	-0.218264934164954	-0.814904950950257	0.511543913403156	0.622603935655354	-0.495498495691413	-0.692819970684214	-0.0586935448310733	-0.482813971531629
ENSG00000003756	-0.353154042653555	1.62441955907547	-0.722685256392561	0.307483807792361	0.456706586122607	-0.504980507286027	0.81828601999602	-0.680231599449504	-0.0294258339637047	0.111088995521012	-1.0972268097084	1.35097320067054	-0.410147066609576	-0.13124161042976	0.484087048569755	-0.0668260013833369	-0.293086246950255	-0.372299581193538	-0.310009396337732	-0.379462690762613	0.150934182489123	-0.623198091153328	0.437465179291511	0.232530154745502
ENSG00000004139	0.953939253433061	0.605134126122712	0.289351678039053	0.634640334553449	-0.299479242353449	0.0852712813628937	0.376336930168678	-0.426001437295482	0.173288418295798	-0.34834356761716	0.0464014131026457	-1.21794848950017	-0.475576329991455	-0.253002568124364	-0.180416851401228	0.519335722649829	-0.669699041356755	0.672570507660863	0.556895070701193	-0.454271678215993	-0.12286259186344	0.686523780210227	-0.766764702892802	-0.385322015688099
ENSG00000004399	0.281370203568125	-0.835920910009515	0.688510689546467	0.270997299587444	-1.9099932303735	1.26590962486732	-1.85014215202422	1.01557506685866	-1.93684870514726	0.84207848445106	0.930759685937201	-0.411927590804224	-1.75466664712903	0.371913757450484	0.489499009077816	-0.403382991184218	0.950148095378531	0.332357244582748	0.916898505375862	-1.72596511347915	0.227878744963904	-0.111148046088754	1.26387723679835	1.09222173779591
